sample_id,object_id,history_length,history_anchor_ids,independent_huber,joint_huber,independent_normalized_regret,joint_normalized_regret,independent_spearman,joint_spearman,independent_ndcg_at_5,joint_ndcg_at_5
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0002/a24e71b25882,02958343/174f1a421f652029d577c0ac53e96823,6,"[23, 16, 9, 46, 21, 4]",0.004538440145552158,0.007200745400041342,0.6764866921027285,0.7807830569369891,0.34916133214488293,0.24463171542014422,0.5501903109036426,0.4195313308539377
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0003/1893d6b89008,02958343/174f1a421f652029d577c0ac53e96823,6,"[12, 23, 34, 38, 19, 40]",0.004412216600030661,0.006479074712842703,0.1113778128930348,0.2483703651662017,0.46487318693784946,0.5760473219350134,0.7572077328834761,0.8082004943998863
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0004/0d8d4e51ddc0,02958343/174f1a421f652029d577c0ac53e96823,6,"[18, 17, 39, 30, 31, 37]",0.006560568232089281,0.010032722726464272,0.49151940307919323,0.5406227958383397,0.7168786970261729,0.7557734381330524,0.7016501520849918,0.6612080278921585
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0005/d014b1dc3e9b,02958343/174f1a421f652029d577c0ac53e96823,6,"[19, 10, 47, 22, 26, 29]",0.007192048244178295,0.008054259233176708,0.10810705194164381,0.589583859759394,0.524997974232234,0.6677740863787376,0.6794011137421414,0.5592202313617344
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0006/f60b3a5e257e,02958343/174f1a421f652029d577c0ac53e96823,6,"[26, 21, 31, 36, 46, 6]",0.004322591703385115,0.00502746319398284,0.1811721060959458,0.055448142274559596,0.7961267320314399,0.5347216595089539,0.9428067105972496,0.9167562793808116
test/02958343/174f1a421f652029d577c0ac53e96823/h06/d0007/3bf5fcba86b0,02958343/174f1a421f652029d577c0ac53e96823,6,"[1, 2, 12, 17, 20, 35]",0.00850310642272234,0.011751129291951656,0.4175743581493906,0.17936746472735202,0.8857466979985414,0.9118385868244064,0.7573656784954935,0.8890759357614185
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0000/8fc3ee6307b5,02958343/174f1a421f652029d577c0ac53e96823,8,"[9, 4, 42, 22, 32, 18, 25, 24]",0.008466462604701519,0.0065060267224907875,0.027632865026356344,0.330721769221206,0.6198874296435272,0.6371482176360225,0.8032331632562597,0.6192021403958904
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0001/cff163368e4d,02958343/174f1a421f652029d577c0ac53e96823,8,"[12, 18, 31, 11, 41, 16, 33, 8]",0.007220068480819464,0.009975341148674488,0.2908045887217737,0.2908045887217737,0.5816135084427767,0.6200750469043153,0.5807210051160354,0.7672497068517858
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0002/99434e2b1bb5,02958343/174f1a421f652029d577c0ac53e96823,8,"[43, 34, 2, 13, 35, 36, 26, 45]",0.007455000188201666,0.009925675578415394,0.26030190622828014,0.26030190622828014,0.6859287054409006,0.7741088180112571,0.6543941813365433,0.8211926046246337
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0003/120917268690,02958343/174f1a421f652029d577c0ac53e96823,8,"[44, 4, 32, 38, 6, 41, 9, 45]",0.0035710434895008802,0.005419738125056028,0.8118143038584931,0.7333890077702476,0.07410881801125703,0.4399624765478424,0.3190503801116233,0.33092968170621845
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0004/a2f3d52dac85,02958343/174f1a421f652029d577c0ac53e96823,8,"[6, 37, 1, 43, 40, 22, 19, 3]",0.0019834237173199654,0.003789137350395322,0.8668994830582999,0.11768396972806404,0.17560975609756097,0.4930581613508443,0.42669511131772103,0.8671261518358417
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0005/0c16b4de5bf3,02958343/174f1a421f652029d577c0ac53e96823,8,"[31, 32, 13, 39, 40, 4, 6, 2]",0.006201066076755524,0.006849483586847782,0.08262807413659308,0.08262807413659308,0.6290806754221389,0.6913696060037523,0.9315779301825676,0.838597983106822
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0006/3462f74c1c67,02958343/174f1a421f652029d577c0ac53e96823,8,"[7, 32, 43, 3, 44, 29, 15, 16]",0.003244846360757947,0.0031289965845644474,0.7174877705146137,0.30299470196732353,0.21557223264540337,0.5615384615384615,0.45465183642587675,0.8020671432979164
test/02958343/174f1a421f652029d577c0ac53e96823/h08/d0007/36e5c507164e,02958343/174f1a421f652029d577c0ac53e96823,8,"[18, 9, 1, 36, 39, 23, 27, 2]",0.005697277374565601,0.008060184307396412,0.9482641656035865,0.0,0.23339587242026266,0.49174484052532835,0.43955600445936244,0.9811285504491943
test/02958343/175a289947f549b0e088606e38104b2/h01/d0000/684888c0ebb1,02958343/175a289947f549b0e088606e38104b2,1,[42],0.012658477760851383,0.011854066513478756,0.13698469519641585,0.020023185219841352,0.8620490286771508,0.9688945420906568,0.965756660695761,0.97729260578158
test/02958343/175a289947f549b0e088606e38104b2/h01/d0001/ba5ec51d07a4,02958343/175a289947f549b0e088606e38104b2,1,[41],0.006397878751158714,0.007913432084023952,0.10524031504655836,0.10524031504655836,0.6108926919518964,0.8701433857539316,0.8382214374254787,0.9556281539795561
test/02958343/175a289947f549b0e088606e38104b2/h01/d0002/cdb4ee2aea69,02958343/175a289947f549b0e088606e38104b2,1,[46],0.014831006526947021,0.0067602465860545635,0.4016368926617558,0.05740683027564454,0.42449121184088806,0.6535615171137835,0.8048065471745515,0.8747836158089323
test/02958343/175a289947f549b0e088606e38104b2/h01/d0003/452ba1ddef80,02958343/175a289947f549b0e088606e38104b2,1,[24],0.012578428722918034,0.008884081616997719,0.0,0.033655399434138936,0.776595744680851,0.8889916743755781,0.9786561896722261,0.9867207450716974
test/02958343/175a289947f549b0e088606e38104b2/h01/d0004/ef6cbd2161ea,02958343/175a289947f549b0e088606e38104b2,1,[12],0.01354933250695467,0.011417165398597717,0.0,0.0,0.8813598519888992,0.8858695652173914,0.9870712836843838,0.9836396858427953
test/02958343/175a289947f549b0e088606e38104b2/h01/d0005/e52d9c508c50,02958343/175a289947f549b0e088606e38104b2,1,[4],0.010805516503751278,0.01002112589776516,0.046974963559178046,0.013775494784289893,0.9152405180388529,0.781567992599445,0.9576025896879417,0.9664787492742549
test/02958343/175a289947f549b0e088606e38104b2/h01/d0006/265fda17a346,02958343/175a289947f549b0e088606e38104b2,1,[39],0.011448359116911888,0.010906824842095375,0.035348346314328156,0.035348346314328156,0.9743293246993524,0.9824236817761333,0.9697462952929347,0.9754789065328177
test/02958343/175a289947f549b0e088606e38104b2/h01/d0007/8f11b05da785,02958343/175a289947f549b0e088606e38104b2,1,[23],0.009750586934387684,0.01056618895381689,0.035857460456432,0.048309254941351985,0.8295559666975023,0.8804347826086957,0.9597526956443814,0.9856773702939516
test/02958343/175a289947f549b0e088606e38104b2/h02/d0000/4688aa02d055,02958343/175a289947f549b0e088606e38104b2,2,"[29, 38]",0.011294680647552013,0.01279916986823082,0.02741913618906434,0.02741913618906434,0.9789084181313598,0.9877890841813135,0.9964816533246179,0.9952272301114048
test/02958343/175a289947f549b0e088606e38104b2/h02/d0001/1a8cea13dd38,02958343/175a289947f549b0e088606e38104b2,2,"[24, 47]",0.007436750922352076,0.010752374306321144,0.036384534627651684,0.036384534627651684,0.9734813444341658,0.9405488744989207,0.9716913181655197,0.9404449480036834
test/02958343/175a289947f549b0e088606e38104b2/h02/d0002/6613e3aac3a1,02958343/175a289947f549b0e088606e38104b2,2,"[26, 8]",0.01189212966710329,0.012098720297217369,0.018092236713164744,0.0,0.983718778908418,0.9634905951279679,0.9816670878565997,0.9856693773215688
test/02958343/175a289947f549b0e088606e38104b2/h02/d0003/6c2cde59b057,02958343/175a289947f549b0e088606e38104b2,2,"[37, 11]",0.00874404702335596,0.012574837543070316,0.22132164440349203,0.0,0.8773974714770273,0.9570767807585567,0.9065097413607013,0.964661523926038
test/02958343/175a289947f549b0e088606e38104b2/h02/d0004/4bf0d03ca8f2,02958343/175a289947f549b0e088606e38104b2,2,"[10, 21]",0.006310084369033575,0.00922841764986515,0.13147473861291087,0.0,0.7228492136910267,0.8181930311440023,0.9413981005010204,0.9568789727902671
test/02958343/175a289947f549b0e088606e38104b2/h02/d0005/3ff9292ba5f2,02958343/175a289947f549b0e088606e38104b2,2,"[12, 3]",0.011225911788642406,0.010623132809996605,0.03631651689677564,0.0,0.8665433240826395,0.9771816219549798,0.9450619420631249,0.9995303382828378
test/02958343/175a289947f549b0e088606e38104b2/h02/d0006/03298d90a937,02958343/175a289947f549b0e088606e38104b2,2,"[18, 19]",0.013964020647108555,0.011040367186069489,0.0,0.0,0.9770582793709527,0.9775516497070612,0.9698916816780143,0.990670826130744
test/02958343/175a289947f549b0e088606e38104b2/h02/d0007/35b5bc982251,02958343/175a289947f549b0e088606e38104b2,2,"[46, 9]",0.008340916596353054,0.008887717500329018,0.0008892755259556543,0.0008892755259556543,0.8577860006167128,0.9389454209065679,0.9461638555768441,0.9990281391960899
test/02958343/175a289947f549b0e088606e38104b2/h04/d0000/303bab8f1bd0,02958343/175a289947f549b0e088606e38104b2,4,"[36, 39, 37, 27]",0.01007909793406725,0.012639201246201992,0.0,0.0,0.8380549682875266,0.9247357293868923,0.9572257646099078,0.9678902686698685
test/02958343/175a289947f549b0e088606e38104b2/h04/d0001/621ca156ec7f,02958343/175a289947f549b0e088606e38104b2,4,"[20, 47, 26, 15]",0.0047025736421346664,0.0065674083307385445,0.4776790559714118,0.891128258830158,0.07596899224806203,-0.04101479915433404,0.32210099677915993,0.362648169117756
test/02958343/175a289947f549b0e088606e38104b2/h04/d0002/46313ccc686f,02958343/175a289947f549b0e088606e38104b2,4,"[11, 47, 27, 16]",0.00808847974985838,0.011244847439229488,0.06851998375133327,0.002712576869403531,0.8459478505990135,0.8824524312896407,0.9405313897494632,0.9934528044508778
test/02958343/175a289947f549b0e088606e38104b2/h04/d0003/dadb976f8a4c,02958343/175a289947f549b0e088606e38104b2,4,"[25, 29, 34, 31]",0.0038820395711809397,0.007223662454634905,0.2665076767576171,0.012313575838676486,0.4456659619450318,0.8525722339675829,0.7039692107250358,0.9782590858748847
test/02958343/175a289947f549b0e088606e38104b2/h04/d0004/2b40a4a13037,02958343/175a289947f549b0e088606e38104b2,4,"[21, 37, 13, 36]",0.013667910359799862,0.012091892771422863,0.0552579156966362,0.0,0.9696969696969698,0.9627906976744187,0.9774955081208273,0.9885612001561758
test/02958343/175a289947f549b0e088606e38104b2/h04/d0005/b459769a9012,02958343/175a289947f549b0e088606e38104b2,4,"[34, 36, 44, 12]",0.009756549261510372,0.011697712354362011,0.08675052733539075,0.0,0.9059901338971108,0.961663143058492,0.852180832618417,0.9876663913754516
test/02958343/175a289947f549b0e088606e38104b2/h04/d0006/8314bb8638be,02958343/175a289947f549b0e088606e38104b2,4,"[18, 42, 6, 28]",0.007300949189811945,0.00878591276705265,0.15720701347542473,0.0007370241656349515,0.6842847075405216,0.8548273431994363,0.9373596870548399,0.9109172733646103
test/02958343/175a289947f549b0e088606e38104b2/h04/d0007/edf6ccdcd78f,02958343/175a289947f549b0e088606e38104b2,4,"[28, 38, 27, 5]",0.009290961548686028,0.011307183653116226,0.04564643265859646,0.0,0.933756166314306,0.9392529950669487,0.9900078946497619,0.9816884644135144
test/02958343/175a289947f549b0e088606e38104b2/h06/d0000/2a141adab043,02958343/175a289947f549b0e088606e38104b2,6,"[2, 11, 37, 34, 0, 38]",0.0029768478125333786,0.0063337660394608974,0.32052697894368964,0.10689185881747336,0.5951705696458958,0.291143343327121,0.7657545150705719,0.9235045439469954
test/02958343/175a289947f549b0e088606e38104b2/h06/d0001/aacf7bdbe7b6,02958343/175a289947f549b0e088606e38104b2,6,"[35, 38, 12, 34, 26, 17]",0.009027617983520031,0.008345004171133041,0.8464383285509172,0.0713108797066395,0.18077951543635037,0.5969532452799611,0.525030030074696,0.9121162978375873
test/02958343/175a289947f549b0e088606e38104b2/h06/d0002/60751dbbb5bf,02958343/175a289947f549b0e088606e38104b2,6,"[23, 39, 17, 46, 8, 12]",0.004778692964464426,0.007665606681257486,0.12401174394442746,0.38080129104821026,0.5314804310833806,0.504254112308565,0.8702763798108377,0.8245319618320415
test/02958343/175a289947f549b0e088606e38104b2/h06/d0003/f78be842e362,02958343/175a289947f549b0e088606e38104b2,6,"[40, 36, 9, 37, 14, 19]",0.003026245627552271,0.0063278404995799065,0.6302877228880449,0.3288177406629991,-0.05226480836236934,-0.2452799611052589,0.5703529251093472,0.5816013421722809
test/02958343/175a289947f549b0e088606e38104b2/h06/d0004/cc8058ce4418,02958343/175a289947f549b0e088606e38104b2,6,"[43, 29, 45, 41, 13, 42]",0.00725079420953989,0.012504488229751587,0.0,0.0,0.9661291629527591,0.9376063528077141,0.9841232489937989,0.983770103292868
test/02958343/175a289947f549b0e088606e38104b2/h06/d0005/356e171d0614,02958343/175a289947f549b0e088606e38104b2,6,"[4, 33, 9, 23, 5, 8]",0.007213758770376444,0.009408436715602875,0.11649575980719538,0.07870083192005681,0.846365772627826,0.8209221294870755,0.9182728760716673,0.8375739670272643
test/02958343/175a289947f549b0e088606e38104b2/h06/d0006/b0013ae7cc2d,02958343/175a289947f549b0e088606e38104b2,6,"[36, 33, 16, 27, 23, 6]",0.0026876411866396666,0.004772192798554897,0.8460860789655613,0.8460860789655613,-0.04999594846446803,-0.4673041082570294,0.23101238609645666,0.11312886918168825
test/02958343/175a289947f549b0e088606e38104b2/h06/d0007/9c23412f44e4,02958343/175a289947f549b0e088606e38104b2,6,"[3, 1, 44, 12, 18, 25]",0.00727850990369916,0.008305679075419903,0.259458847940674,0.10487432847127358,0.7701969046268535,0.816870593955109,0.8085470722124873,0.8828180223396168
test/02958343/175a289947f549b0e088606e38104b2/h08/d0000/8cd44098d653,02958343/175a289947f549b0e088606e38104b2,8,"[9, 47, 41, 10, 35, 20, 32, 26]",0.009280441328883171,0.010460661724209785,0.5230290127909676,0.4405890305134897,0.6735459662288931,0.7810506566604127,0.7615183890736784,0.79590441528664
test/02958343/175a289947f549b0e088606e38104b2/h08/d0001/d383d9f0f954,02958343/175a289947f549b0e088606e38104b2,8,"[33, 0, 35, 27, 6, 32, 10, 25]",0.00787148904055357,0.009811216965317726,0.06877462072781522,0.06877462072781522,0.8592870544090057,0.9350844277673546,0.9620792418984468,0.9509531086807955
test/02958343/175a289947f549b0e088606e38104b2/h08/d0002/63e12c2327ea,02958343/175a289947f549b0e088606e38104b2,8,"[6, 24, 31, 37, 22, 14, 34, 32]",0.008616236969828606,0.008076578378677368,0.0,0.028612102866465264,0.873358348968105,0.9324577861163227,0.9475701660283542,0.9764997001661361
test/02958343/175a289947f549b0e088606e38104b2/h08/d0003/b2cdcd2a3b30,02958343/175a289947f549b0e088606e38104b2,8,"[15, 9, 43, 47, 10, 18, 16, 40]",0.009147537872195244,0.009603659622371197,0.2199090276882751,0.2199090276882751,0.4046904315196998,0.5356472795497186,0.6286321208271858,0.6656346085459729
test/02958343/175a289947f549b0e088606e38104b2/h08/d0004/95c7a296beaa,02958343/175a289947f549b0e088606e38104b2,8,"[27, 32, 15, 45, 47, 20, 12, 24]",0.0023261243477463722,0.0034570121206343174,0.09529483788669427,0.8720968275630767,0.31577466144781385,0.13978141579240722,0.8446088905557267,0.1194822686202523
test/02958343/175a289947f549b0e088606e38104b2/h08/d0005/d2286b80fdea,02958343/175a289947f549b0e088606e38104b2,8,"[5, 31, 15, 16, 30, 20, 19, 18]",0.0028402390889823437,0.003366241930052638,0.0,0.14627474408902313,0.6851782363977486,0.773733583489681,0.8313883406305758,0.8503120743100059
test/02958343/175a289947f549b0e088606e38104b2/h08/d0006/67c7710ea17f,02958343/175a289947f549b0e088606e38104b2,8,"[10, 39, 1, 22, 46, 37, 45, 5]",0.0057043759152293205,0.004567679949104786,0.2852576968646884,0.16700201950174307,0.8204502814258912,0.6902439024390243,0.8658826538455808,0.8043754761373565
test/02958343/175a289947f549b0e088606e38104b2/h08/d0007/d7fabe246f46,02958343/175a289947f549b0e088606e38104b2,8,"[32, 12, 0, 8, 5, 25, 17, 15]",0.0063055395148694515,0.009858245961368084,0.058495534411738055,0.058495534411738055,0.8422138836772983,0.6868667917448406,0.9082495538328053,0.8256235465304712
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0000/01ba4719c80b,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[10],0.013328374363481998,0.009872798807919025,0.025136542558612255,0.14185581879975054,0.9592969472710453,0.928422756706753,0.9959687293503018,0.9425643781275781
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0001/9d1e0e2d9459,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[13],0.010636309161782265,0.009730076417326927,0.0,0.003407404682606517,0.9577937095282146,0.9624190564292322,0.9896295355085698,0.9946793372949237
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0002/beead77994cf,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[8],0.012910183519124985,0.011085194535553455,0.05767875106753018,0.07866251506237211,0.9111933395004626,0.9211378353376504,0.9658028072522556,0.9627261947561497
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0003/ef6cbd2161ea,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[12],0.010580088943243027,0.010351704433560371,0.0,0.02836636158846612,0.9136216466234968,0.9508556891766883,0.9906578108210606,0.9896871695866483
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0004/8a5edab28263,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[47],0.010827832855284214,0.00883644912391901,0.11715354419987417,0.10439404190339154,0.9074930619796485,0.869218316373728,0.9511857811966119,0.9624151127359585
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0005/58f7b0780592,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[26],0.009977712295949459,0.011091980151832104,0.10515356898380912,0.11070929788645985,0.9298103607770583,0.945536540240518,0.9700509730541003,0.9470523506239313
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0006/8f11b05da785,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[23],0.014424026012420654,0.010841571725904942,0.41974454586624277,0.09600386003978571,0.7649167437557817,0.9035615171137835,0.7359047600056794,0.946344958909462
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h01/d0007/2f0fd1e89b8d,02958343/1790131f5f74b1ed973aff268eb6b00c,1,[21],0.014316022396087646,0.010650557465851307,0.07940257512277987,0.07541529901342447,0.9613783533765032,0.9634597594819612,0.9745331325911275,0.9871854644233014
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0000/ac80478fc27a,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[9, 18]",0.014844768680632114,0.009030013345181942,0.10270152639660313,0.10270152639660313,0.9525131051495528,0.914400246685168,0.9760479150866961,0.9346807721647618
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0001/af983cf7ba20,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[11, 39]",0.0026680040173232555,0.005409249570220709,0.15605920631578155,0.5560256733578436,0.44027135368485965,0.3222325007708911,0.8386450351085651,0.6831698638937264
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0002/3da5c199770b,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[32, 2]",0.010858702473342419,0.012337466701865196,0.02340580423396051,0.02340580423396051,0.9748381128584642,0.9585568917668824,0.9883089061209542,0.9843528958439264
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0003/39cc92c170c4,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[21, 1]",0.009012608788907528,0.010931605473160744,0.0,0.060533605432557404,0.9479494295405487,0.9574468085106382,0.9895484491387501,0.9874460198695019
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0004/0f6cb7d0e44b,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[31, 19]",0.003608215367421508,0.00509303342550993,0.034187967371135164,0.034187967371135164,0.5348751156336725,0.5126734505087881,0.8612735655427706,0.6225975533126075
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0005/48a107005a35,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[10, 12]",0.011479765176773071,0.010817933827638626,0.0,0.12851311683490524,0.9343817452975639,0.914400246685168,0.9611090037560971,0.9175941663601863
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0006/86139fdb8792,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[31, 46]",0.007312241941690445,0.010514541529119015,0.0,0.10692138902104667,0.7843971631205673,0.900832562442183,0.8850745692151742,0.8413050332226923
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h02/d0007/389393b84e5b,02958343/1790131f5f74b1ed973aff268eb6b00c,2,"[43, 19]",0.012981337495148182,0.01307856384664774,0.01875704249331342,0.01875704249331342,0.9621338267036693,0.9589269195189638,0.9960550620531159,0.9843909784478222
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0000/12506463a3ae,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[42, 17, 24, 32]",0.010535527020692825,0.011724158190190792,0.0,0.0,0.8910500352360818,0.8669485553206484,0.9024305604625088,0.9024305604625088
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0001/536542e659a0,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[42, 36, 40, 45]",0.006473632529377937,0.01059180311858654,0.20435986843575987,0.0,0.7417899929527837,0.8832980972515857,0.795830125673954,0.8403915123699786
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0002/ba72172e46c3,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[24, 29, 11, 18]",0.00596985500305891,0.007687501143664122,0.0,0.7016706034946686,0.4651162790697675,0.6549682875264271,0.8032522836917472,0.5713569520901691
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0003/50bd195776aa,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[12, 10, 14, 20]",0.007690246216952801,0.009355586022138596,0.003221312151572724,0.1320588415240818,0.9016208597603947,0.9048625792811841,0.9721008226551959,0.9625726315424595
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0004/a282dcf9090d,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[31, 23, 1, 11]",0.007244418375194073,0.007458500098437071,0.0,0.5410324583313314,0.6851303735024666,0.5183932346723045,0.9020682864429656,0.6423470072330539
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0005/76600a1ae939,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[23, 46, 20, 26]",0.0043358770199120045,0.006156489253044128,0.22463387896046624,0.2904515630219274,0.34799154334038057,0.41169837914023966,0.7385292002353473,0.7540588304385099
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0006/b7af0a6f5c73,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[24, 3, 11, 19]",0.00903612095862627,0.012449735775589943,0.06451095542643584,0.07625441174028844,0.9306553911205075,0.9396758280479212,0.9714427395458463,0.9459853485114352
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h04/d0007/b690d7abe16c,02958343/1790131f5f74b1ed973aff268eb6b00c,4,"[6, 38, 47, 36]",0.008181613869965076,0.00926942192018032,0.006759012865237832,0.021872969949870598,0.8835799859055674,0.9274136715997182,0.9642053819129206,0.9948519255322897
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0000/711c59b876cd,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[13, 41, 31, 6, 19, 23]",0.004005341790616512,0.004122231155633926,0.06103608546885048,0.0947731205119192,0.631310266591038,0.4023174783242849,0.8708575572085108,0.9024375937837995
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0001/53097bc041f5,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[10, 23, 38, 28, 9, 34]",0.006496594287455082,0.0052345083095133305,0.05046375404859519,0.06878700983185292,0.20573697431326474,0.6836561056640467,0.461739581079582,0.9605905013509579
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0002/d48ba57a4cb3,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[9, 23, 34, 14, 26, 8]",0.008870141580700874,0.008853217586874962,0.45504990970133485,0.05800790655237366,0.6512438214083137,0.7202819868730249,0.8329290533521845,0.8548021851739389
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0003/4e8f9104a97e,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[30, 28, 46, 38, 14, 10]",0.00553111732006073,0.006898459047079086,0.041350533367790994,0.04337765499018585,0.7131512843367637,0.8442589741512033,0.9789707007135603,0.9730638570999175
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0004/c236ef1370e4,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[13, 2, 9, 5, 42, 43]",0.0064925337210297585,0.011949105188250542,0.0,0.04483232241856486,0.8721335386111336,0.9006563487561786,0.9773580918132182,0.990035785234464
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0005/86229f846ae0,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[18, 26, 43, 46, 16, 1]",0.005893637891858816,0.010777430608868599,0.16472657691841167,0.05872486384896399,0.7654971234097723,0.7280609350944007,0.890263059456048,0.9298375637403126
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0006/32f794392861,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[35, 17, 29, 43, 37, 13]",0.007154122926294804,0.006550531834363937,0.28464395544169924,0.5806214363642278,0.35175431488534153,0.1939064905599222,0.5830001191362096,0.6934068513206147
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h06/d0007/b0a34838b49a,02958343/1790131f5f74b1ed973aff268eb6b00c,6,"[43, 34, 46, 37, 40, 20]",0.005669520236551762,0.011020839214324951,0.17906280514694062,0.10603726087496723,0.7227129081922048,0.8650028360748724,0.9012748097840994,0.9157494689334592
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h08/d0000/e1c7d718bb21,02958343/1790131f5f74b1ed973aff268eb6b00c,8,"[33, 30, 22, 1, 43, 29, 5, 17]",0.0018702627858147025,0.0027292142622172832,0.14201232362385424,0.14201232362385424,0.5626641651031895,0.33677298311444653,0.8024637953236586,0.7560904426457333
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h08/d0001/d96e2e8e21e8,02958343/1790131f5f74b1ed973aff268eb6b00c,8,"[46, 42, 19, 7, 10, 39, 25, 2]",0.0080577302724123,0.009074085392057896,0.21287930512548855,0.12767082616322084,0.7041275797373359,0.7534709193245779,0.8331614571909205,0.8978036572252438
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h08/d0002/62b97f6b80e5,02958343/1790131f5f74b1ed973aff268eb6b00c,8,"[45, 15, 19, 12, 17, 47, 25, 38]",0.004452410154044628,0.0038948666770011187,0.9510735058016279,0.9510735058016279,-0.4536798166255579,-0.30085838956124156,0.22620934007073562,0.2654950471794296
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h08/d0003/875599ee6abc,02958343/1790131f5f74b1ed973aff268eb6b00c,8,"[12, 40, 21, 46, 23, 33, 45, 7]",0.004435613751411438,0.0040364945307374,0.13638765277909445,0.13638765277909445,0.3265631599821272,0.7773347726549572,0.6510818745132964,0.9359165482896067
test/02958343/1790131f5f74b1ed973aff268eb6b00c/h08/d0004/c82c653f7fb4,02958343/1790131f5f74b1ed973aff268eb6b00c,8,"[0, 41, 18, 19, 42, 36, 35, 30]",0.00796052347868681,0.009856319054961205,0.1354168953830002,0.02523729481932245,0.623452157598499,0.7887429643527204,0.9271938110167927,0.9768280118935291
