sample_id,object_id,history_length,history_anchor_ids,independent_huber,joint_huber,independent_normalized_regret,joint_normalized_regret,independent_spearman,joint_spearman,independent_ndcg_at_5,joint_ndcg_at_5
test/02958343/1355f3aa779b599b16abce8cb03e7794/h08/d0007/26a688e7dfcc,02958343/1355f3aa779b599b16abce8cb03e7794,8,"[44, 37, 0, 22, 29, 7, 1, 40]",0.0074221231043338776,0.004217513836920261,0.34383297323980666,0.24901109551130982,0.7358348968105065,0.6681050656660413,0.6923297198434871,0.732798757214169
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0000/32ebb1abcc1c,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[40],0.00849042646586895,0.009615020826458931,0.2057046644522516,0.0,0.8527983348751156,0.7437557816836263,0.9256044406344319,0.9309827250167603
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0001/2f0fd1e89b8d,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[21],0.011617828160524368,0.01320683490484953,0.019763001913001108,0.07386656261148766,0.9459990749306197,0.9701665124884367,0.990862856780888,0.9757792303354902
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0002/1f18d650d205,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[29],0.011066492646932602,0.01153171993792057,0.12350103994315348,0.12350103994315348,0.9638066604995374,0.9773358001850139,0.9602588894550697,0.9795626591924841
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0003/7cb7c4547cf2,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[22],0.011252589523792267,0.014197882264852524,0.03413757801228465,0.03413757801228465,0.967622571692877,0.9691258094357077,0.9401773041255365,0.9920180334928319
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0004/f299791cddd3,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[18],0.011889142915606499,0.009250950068235397,0.09655463148074955,0.1152786990447439,0.8955827937095282,0.9678538390379279,0.9640172066627334,0.9741468754282533
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0005/beead77994cf,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[8],0.01312429178506136,0.011860945262014866,0.05423751349577556,0.030200236938097334,0.9628815911193339,0.9174375578168362,0.9876972819336269,0.9481572747832844
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0006/d03502c43d74,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[44],0.01158870942890644,0.011773874051868916,0.1410969990317326,0.0,0.9594125809435707,0.9653098982423681,0.9638731636768546,0.9962517258188277
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h01/d0007/58f7b0780592,02958343/137f67657cdc9da5f985cd98f7d73e9a,1,[26],0.01937851682305336,0.011550786904990673,0.0,0.0,0.9581406105457909,0.9276133209990749,0.95705510309781,0.9133624266393666
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0000/595e7ce208e6,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[29, 37]",0.01388901099562645,0.01220520306378603,0.1207077621644112,0.1207077621644112,0.986432315757015,0.9758248535306814,0.9701216390083485,0.9804703267529746
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0001/43ded0605302,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[10, 26]",0.016670268028974533,0.010843115858733654,0.0,0.0,0.955473327166204,0.9532531606537156,0.9647493101726715,0.974444459607137
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0002/9cf3dfc3c7e7,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[8, 12]",0.008866272866725922,0.010503686033189297,0.014425802657975299,0.0,0.9670675300647548,0.9568300955905025,0.9974417376008332,0.9997589627704698
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0003/95bf4fff27ac,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[20, 40]",0.00516490126028657,0.010600567795336246,0.006385998601640374,0.0,0.8946654332408263,0.8407647240209681,0.965774992864726,0.9834329862697893
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0004/cce7cb4d8397,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[43, 24]",0.007320210803300142,0.010234111919999123,0.2725801720729524,0.0,0.8855380820228183,0.9127967930928151,0.9196925576679253,0.9795376230976102
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0005/2ebdf49fce72,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[31, 26]",0.0049754721112549305,0.005207165144383907,0.0,0.0,0.5821153253160654,0.6654949121184088,0.854728691204307,0.9071694403894253
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0006/f4078feff309,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[15, 19]",0.008737565018236637,0.004797265864908695,0.0,0.0,0.7893308664816527,0.6707986432315757,0.9544540093266604,0.9557953418070199
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h02/d0007/35b5bc982251,02958343/137f67657cdc9da5f985cd98f7d73e9a,2,"[46, 9]",0.007511316332966089,0.0094797657802701,0.0,0.0,0.9264878199198272,0.9539932161578784,0.938153439546838,0.9766178575616069
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0000/869061df7ef6,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[10, 44, 16, 31]",0.0032960509415715933,0.009355422109365463,0.08362536782544057,0.08362536782544057,0.5813953488372093,0.7884425651867514,0.8572889750927777,0.9625054532741987
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0001/1759c554125e,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[4, 43, 44, 29]",0.01068574097007513,0.0107412189245224,0.0,0.07110085808011175,0.9443269908386188,0.866525722339676,0.9752215567176903,0.980713737896059
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0002/6b638f41de2e,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[46, 39, 42, 31]",0.005711741279810667,0.008641214109957218,0.0,0.0,0.8300211416490487,0.9268498942917549,0.8513730711067311,0.9985131940383555
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0003/7f9432dca51e,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[38, 32, 11, 27]",0.003354231361299753,0.003601415315642953,0.8878247803639204,0.6135246099679351,-0.01634954193093728,-0.08724453840732911,0.29090925973484805,0.4963575514612489
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0004/ba66fec17f25,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[8, 4, 6, 45]",0.006307679694145918,0.006238860078155994,0.02274667453770071,0.02274667453770071,0.8852713178294574,0.6383368569415082,0.9908865546715379,0.7196972786379352
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0005/44318bb71f9f,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[22, 33, 7, 35]",0.006607808638364077,0.005895236041396856,0.28003523577921163,0.13468461043324392,0.31797040169133195,0.6307258632840029,0.6816954413826519,0.7996067330727611
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0006/7df9e464feb7,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[13, 32, 22, 24]",0.004916524980217218,0.005144683178514242,0.02602971445274274,0.02602971445274274,0.7281183932346724,0.8432699083861875,0.9729528660407107,0.9867824224309603
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h04/d0007/a72bb5ad9041,02958343/137f67657cdc9da5f985cd98f7d73e9a,4,"[24, 38, 31, 16]",0.00850743055343628,0.01084158755838871,0.17947976296323567,0.0,0.93107822410148,0.9698379140239607,0.9341279064164184,0.9792961487643943
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0000/eb435146aa7a,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[38, 36, 10, 24, 34, 6]",0.0033263463992625475,0.005846705287694931,0.5659113939348981,0.3650823676469624,0.008832347459687221,-0.13767117737622558,0.6543077848511667,0.7487966681095012
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0001/a8459e16fd8f,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[4, 46, 18, 22, 7, 21]",0.002244827803224325,0.0058027030900120735,0.0,0.24570121267664818,0.7194716797666315,0.10866218296734462,0.9563402481820666,0.7218355388108946
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0002/0606b8aaeef5,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[40, 39, 12, 43, 25, 6]",0.0030037234537303448,0.003438411047682166,0.6489354516161054,0.25692617837144055,0.4170650676606434,0.23750101288388298,0.6088448785721305,0.8453497261311292
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0003/3bea736f9926,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[32, 4, 23, 13, 36, 17]",0.0037991006392985582,0.003953590057790279,0.0,0.9011353211072858,0.5755611376711773,-0.10850012154606596,0.8324182290410983,0.30076449770311237
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0004/f04f4612a561,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[40, 45, 21, 47, 12, 41]",0.005473429802805185,0.0042524924501776695,0.0,0.07740831895707014,0.8693784944493963,0.6768495259703428,0.9689338730723611,0.9429337315648241
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0005/2482ac487420,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[29, 30, 35, 5, 9, 13]",0.005229175556451082,0.007749427575618029,0.02176518487335219,0.0,0.839073008670286,0.7454015071712179,0.9921210318170336,0.9278725720086007
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0006/21a409e0fb48,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[31, 2, 37, 4, 22, 26]",0.00300629367120564,0.0037097041495144367,0.0,0.12116496916020426,0.7350295762093834,0.31237338951462607,0.9239005024163425,0.8261966974414336
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h06/d0007/6b3520064f1a,02958343/137f67657cdc9da5f985cd98f7d73e9a,6,"[24, 21, 42, 6, 44, 4]",0.003855029819533229,0.002919033169746399,0.3108854548325829,0.12270122736496089,0.7745725630013776,0.6005185965480917,0.7785624054846116,0.7453131765031662
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0000/1eabdd821ffa,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[20, 42, 40, 38, 14, 18, 19, 33]",0.004582537803798914,0.005849018227308989,0.5774008603596026,0.1772813215964129,0.28367729831144467,0.648968105065666,0.5480272540713542,0.7530891723246187
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0001/d07bba753302,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[22, 47, 6, 2, 13, 35, 18, 37]",0.0032027761917561293,0.0041422368958592415,0.08975768197891197,0.08975768197891197,0.2073170731707317,-0.2840525328330206,0.848379504187879,0.70316282667993
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0002/57caba72bf60,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[17, 45, 27, 25, 41, 20, 30, 4]",0.003770645707845688,0.005745095666497946,0.3097201804450438,0.16995533927977136,0.3058161350844278,0.38105065666041277,0.7279189510060292,0.870881768677167
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0003/5122b3264893,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[1, 9, 15, 22, 31, 5, 44, 7]",0.005728106014430523,0.006507298443466425,0.03000269748022348,0.03000269748022348,0.9121951219512195,0.8716697936210132,0.9754575025852721,0.9532062217775269
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0004/22ad783c2583,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[5, 33, 36, 17, 18, 41, 9, 23]",0.006779380142688751,0.005668384488672018,0.4626068044292004,0.22340231579033146,0.11651031894934334,-0.021575984990619138,0.7408147503977938,0.6540699557197399
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0005/c3df2e4d7360,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[44, 4, 5, 43, 24, 35, 40, 22]",0.004265991039574146,0.002797215012833476,0.3969277385420434,0.7241627174492047,0.6926829268292682,-0.13377110694183864,0.8129797334436083,0.36857442574584404
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0006/8721e55e95b7,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[28, 29, 15, 42, 31, 34, 41, 4]",0.0031281441915780306,0.0026522218249738216,0.28083128544043573,0.5552986941991419,0.3024390243902439,0.1296435272045028,0.6709649605843021,0.5342753298340649
test/02958343/137f67657cdc9da5f985cd98f7d73e9a/h08/d0007/435abe0d815b,02958343/137f67657cdc9da5f985cd98f7d73e9a,8,"[14, 43, 27, 7, 18, 12, 21, 22]",0.004253191873431206,0.007226929068565369,0.0,0.0,0.5707317073170731,0.2737335834896811,0.9046682791143423,0.8897175015365815
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0000/1f18d650d205,02958343/139718b631cbca546a36136419d55d5c,1,[29],0.012843956239521503,0.012497704476118088,0.020630861821970038,0.006774803256431232,0.9324699352451434,0.9892460684551342,0.9831048342339475,0.9975310538455112
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0001/8a331fdde703,02958343/139718b631cbca546a36136419d55d5c,1,[34],0.012656738981604576,0.009589008055627346,0.13312893366870762,0.018026090730355694,0.8354532839962997,0.8574236817761333,0.9241417807365903,0.9490189149816053
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0002/452ba1ddef80,02958343/139718b631cbca546a36136419d55d5c,1,[24],0.013317336328327656,0.009844951331615448,0.11066088120588981,0.0,0.6851295097132285,0.8334875115633672,0.8812008126413778,0.9760115948320025
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0003/4bf5122f3445,02958343/139718b631cbca546a36136419d55d5c,1,[1],0.010079624131321907,0.009704203344881535,0.20540909519446923,0.0,0.6416512488436633,0.910268270120259,0.8491901153744487,0.9831457356322303
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0004/58f7b0780592,02958343/139718b631cbca546a36136419d55d5c,1,[26],0.013599188067018986,0.011766360141336918,0.0,0.0,0.9708603145235892,0.9364014801110083,0.9911815444923276,0.942210889825224
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0005/084fed08b978,02958343/139718b631cbca546a36136419d55d5c,1,[3],0.01060675922781229,0.007947245612740517,0.003276002493546273,0.0,0.8543015726179464,0.8980111008325624,0.9779481080782613,0.9822963149795301
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0006/334359b90efe,02958343/139718b631cbca546a36136419d55d5c,1,[35],0.0154974814504385,0.011012027971446514,0.011021512864113426,0.0,0.9306197964847364,0.9588344125809436,0.9824064362446904,0.9904726505476577
test/02958343/139718b631cbca546a36136419d55d5c/h01/d0007/83891d7fe85c,02958343/139718b631cbca546a36136419d55d5c,1,[20],0.011102059856057167,0.010832231491804123,0.02092690999087868,0.02092690999087868,0.9348982423681776,0.9351295097132285,0.9874482736579338,0.9875448653561419
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0000/f88b8d505440,02958343/139718b631cbca546a36136419d55d5c,2,"[44, 2]",0.0026555440854281187,0.00554467411711812,0.23344560108214096,0.0,0.03311748381128584,0.6553808202281837,0.7498338045292762,0.9431865167331643
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0001/70f7b4b842a5,02958343/139718b631cbca546a36136419d55d5c,2,"[25, 40]",0.01018200907856226,0.012102401815354824,0.0,0.0,0.9132901634289238,0.8455750847980265,0.976075494762081,0.993893561065052
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0002/323b730f87b4,02958343/139718b631cbca546a36136419d55d5c,2,"[3, 10]",0.010367995128035545,0.011096572503447533,0.0,0.0,0.8477952513105148,0.9761948812827628,0.9681158036483234,0.9981275267337217
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0003/c366b28ed174,02958343/139718b631cbca546a36136419d55d5c,2,"[35, 43]",0.011664815247058868,0.011273500509560108,0.0,0.0,0.8637064446500153,0.9237742830712302,0.9957512958647541,0.9791740537572402
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0004/8ba8301cd16a,02958343/139718b631cbca546a36136419d55d5c,2,"[9, 34]",0.010496312752366066,0.012074490077793598,0.16657048708496724,0.03052105023259307,0.9127967930928151,0.9822386679000924,0.947687415269943,0.9937710730655834
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0005/a784a056866d,02958343/139718b631cbca546a36136419d55d5c,2,"[27, 11]",0.01171804778277874,0.012278242968022823,0.09014362206444503,0.0,0.8304039469626888,0.9537465309898241,0.9476877206138926,0.9987253933159048
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0006/52218b12a6c1,02958343/139718b631cbca546a36136419d55d5c,2,"[36, 7]",0.006517506670206785,0.00879446417093277,0.0,0.013962350622711757,0.7570151094665433,0.8401480111008325,0.9756613807703293,0.992453823982465
test/02958343/139718b631cbca546a36136419d55d5c/h02/d0007/328f765091b2,02958343/139718b631cbca546a36136419d55d5c,2,"[41, 5]",0.0029823037330061197,0.008683422580361366,0.4560092023862005,0.0,0.11970397779833486,0.49145852605612084,0.7016772651071945,0.8908203557079966
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0000/0edd283109d3,02958343/139718b631cbca546a36136419d55d5c,4,"[43, 22, 3, 1]",0.003624497214332223,0.004451420158147812,0.5193143665152103,0.19192758072848182,0.24383368569415084,0.6171952078928824,0.504410221793843,0.8365603727550295
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0001/e87d545afd08,02958343/139718b631cbca546a36136419d55d5c,4,"[35, 38, 13, 11]",0.008414416573941708,0.011892491951584816,0.08166237416302828,0.02606747781601424,0.8023960535588444,0.8969696969696971,0.9417884225011486,0.9712308458503176
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0002/460d9e468745,02958343/139718b631cbca546a36136419d55d5c,4,"[38, 8, 20, 27]",0.004115141928195953,0.00626476900652051,0.6330026978736862,0.4952805016814682,-0.046229739252995075,-0.4676532769556026,0.4950393490582584,0.41840182188764286
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0003/d0d8cf951ec5,02958343/139718b631cbca546a36136419d55d5c,4,"[32, 36, 14, 33]",0.007000963669270277,0.005380699411034584,0.0022307297767302824,0.015767583341706,0.8217054263565893,0.6614517265680058,0.8485220171255846,0.975708748268045
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0004/2a00a48b4396,02958343/139718b631cbca546a36136419d55d5c,4,"[26, 0, 23, 47]",0.0031894007697701454,0.006100468337535858,0.33790597941585826,0.33790597941585826,0.40507399577167025,0.5674418604651164,0.7833216129400534,0.7683840676119891
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0005/508717ef0452,02958343/139718b631cbca546a36136419d55d5c,4,"[46, 41, 39, 18]",0.005994999781250954,0.010016911663115025,0.0,0.0,0.6859760394644117,0.866525722339676,0.9280614596886851,0.956980877398622
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0006/7b6306ec035d,02958343/139718b631cbca546a36136419d55d5c,4,"[6, 16, 40, 9]",0.01028080191463232,0.009726197458803654,0.0,0.0,0.9696969696969698,0.9165609584214237,0.98121294170694,0.976834803788615
test/02958343/139718b631cbca546a36136419d55d5c/h04/d0007/be357f4790ea,02958343/139718b631cbca546a36136419d55d5c,4,"[18, 11, 20, 22]",0.0044778818264603615,0.0074019525200128555,0.3299077301836002,0.3090825558617778,0.6259337561663144,0.745877378435518,0.764786421343761,0.8585277352138917
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0000/5940da11fe76,02958343/139718b631cbca546a36136419d55d5c,6,"[34, 37, 21, 24, 33, 2]",0.003637273795902729,0.0064370837062597275,0.6233249311075187,0.3431697807007003,0.44510169354185236,0.7006725548983065,0.6493124211789253,0.817062551598113
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0001/da89ba67b28e,02958343/139718b631cbca546a36136419d55d5c,6,"[25, 13, 40, 23, 27, 39]",0.0030090603977441788,0.007333261426538229,0.9028421117906896,0.5452704394992058,0.1462604327039948,-0.4963131026659104,0.4344539639453722,0.39150546405553094
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0002/ecad821d7795,02958343/139718b631cbca546a36136419d55d5c,6,"[36, 18, 32, 42, 1, 3]",0.004528336692601442,0.012345229275524616,0.6504808210165941,0.5174882427174285,-0.26618588445020663,-0.4363503767928045,0.44936604130413876,0.4823882781715132
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0003/d176c9360780,02958343/139718b631cbca546a36136419d55d5c,6,"[14, 35, 28, 2, 5, 7]",0.004162024240940809,0.008812137879431248,0.31656497098106207,0.4839068185198445,0.579126488939308,0.19974070172595412,0.7495299880504175,0.7158711572282235
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0004/4990281f139e,02958343/139718b631cbca546a36136419d55d5c,6,"[22, 25, 8, 35, 17, 43]",0.007227623835206032,0.011349533684551716,0.37377077403440234,0.9794117528578156,-0.21286767684952598,-0.33246900575318045,0.4976637108068129,0.28776466544427254
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0005/e0d6c26aa412,02958343/139718b631cbca546a36136419d55d5c,6,"[10, 43, 12, 45, 44, 4]",0.007746099028736353,0.014287994243204594,0.0,0.050386430916235375,0.9479782837695486,0.8526861680576938,0.9919169403435008,0.9741344855458411
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0006/c67bf3dee3f8,02958343/139718b631cbca546a36136419d55d5c,6,"[6, 18, 38, 2, 5, 43]",0.002763049677014351,0.003863384248688817,0.5044781654016374,0.8087638783629322,0.2545174621181428,-0.5094400777894822,0.522816073687909,0.33774838651081734
test/02958343/139718b631cbca546a36136419d55d5c/h06/d0007/ec2ebe081c07,02958343/139718b631cbca546a36136419d55d5c,6,"[25, 12, 27, 1, 37, 17]",0.005987045355141163,0.009334871545433998,0.6037529349733995,0.6932267677852513,-0.37509115954946926,-0.4669799854144721,0.5201028337227963,0.4699667056669132
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0000/73a9380d5df4,02958343/139718b631cbca546a36136419d55d5c,8,"[24, 47, 36, 44, 15, 29, 3, 17]",0.002047354821115732,0.0036595675628632307,0.4679199305869513,0.8814509481439635,0.8363977485928705,-0.2350844277673546,0.740287596771642,0.23099416944689255
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0001/5bf6be414fd3,02958343/139718b631cbca546a36136419d55d5c,8,"[41, 25, 43, 28, 18, 40, 4, 42]",0.006910745985805988,0.011036897078156471,0.02053409668052257,0.03689241917664638,0.8949343339587242,0.9630393996247655,0.9975105277843602,0.9879620554747075
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0002/988c71ac78a9,02958343/139718b631cbca546a36136419d55d5c,8,"[37, 5, 16, 23, 47, 28, 20, 17]",0.0037383660674095154,0.0029373064171522856,0.6941245996357881,0.954045703775069,0.8281425891181988,-0.7172607879924953,0.6048666741057357,0.12732546785125984
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0003/edd9408b7e35,02958343/139718b631cbca546a36136419d55d5c,8,"[21, 10, 11, 40, 26, 44, 25, 18]",0.0061229621060192585,0.009201308712363243,0.5028109086445206,0.2185200136652021,0.24878048780487805,0.276172607879925,0.7343185556856147,0.7785200297461566
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0004/f195adb71eb7,02958343/139718b631cbca546a36136419d55d5c,8,"[17, 46, 45, 44, 11, 7, 16, 39]",0.004447300918400288,0.007700718939304352,0.37749955321757944,0.6363237624710053,0.4872420262664165,-0.10412757973733583,0.605709282616175,0.46347265673431787
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0005/40099b403916,02958343/139718b631cbca546a36136419d55d5c,8,"[16, 45, 0, 36, 17, 30, 28, 1]",0.0028416404966264963,0.0036217588931322098,0.3796080163063911,0.8007919467404161,0.7106941838649156,-0.35553470919324576,0.7673035612300189,0.2199278762779805
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0006/7400dd5fc4ef,02958343/139718b631cbca546a36136419d55d5c,8,"[35, 9, 15, 6, 5, 40, 42, 23]",0.00373217579908669,0.007314061280339956,0.3815364725566684,0.3408645752452093,0.6574108818011257,0.05590994371482176,0.7830359912133684,0.805456889500494
test/02958343/139718b631cbca546a36136419d55d5c/h08/d0007/ac7b9a2c2dd2,02958343/139718b631cbca546a36136419d55d5c,8,"[20, 27, 39, 8, 38, 3, 4, 23]",0.0025336940307170153,0.004463084973394871,0.3666560314043873,0.931943311680239,0.6208255159474672,-0.5621013133208255,0.6186489846847996,0.19656616657654805
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0000/1f18d650d205,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[29],0.014353127218782902,0.011722144670784473,0.04178067206069721,0.019805884705353105,0.9280758556891767,0.9587187789084182,0.9890230433512711,0.9956145930923905
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0001/265fda17a346,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[39],0.009547159075737,0.012017128057777882,0.039796220934504155,0.039796220934504155,0.9249537465309898,0.9682007400555042,0.977035031362526,0.9788622807652454
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0002/ab897fbdedfa,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[19],0.014232239685952663,0.012137055397033691,0.0,0.0,0.9688945420906568,0.947617946345976,0.9812823296095133,0.9940913954297252
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0003/dc0e9c3658a1,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[15],0.013722079806029797,0.0131263742223382,0.0,0.043903097263710944,0.8687557816836263,0.9814986123959297,0.9921692726716795,0.9815852148270512
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0004/684888c0ebb1,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[42],0.01449804101139307,0.013002640567719936,0.020461147775370732,0.0,0.92368177613321,0.9501618871415356,0.9880260249323726,0.979801095515269
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0005/4bf5122f3445,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[1],0.011018834076821804,0.010762764140963554,0.0,0.0,0.7974098057354302,0.9369796484736356,0.9567345724848872,0.9953056039253826
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0006/beead77994cf,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[8],0.013071275316178799,0.013840083964169025,0.03065037732387951,0.0,0.9072617946345976,0.8546484736355227,0.9920530723531268,0.9900304824623531
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h01/d0007/334359b90efe,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,1,[35],0.018579596653580666,0.012590874917805195,0.0,0.0,0.9827705827937095,0.9671600370027752,0.9953957677245305,0.9554246433585933
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h02/d0000/17b0f853451e,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,2,"[19, 35]",0.01650073193013668,0.011530651710927486,0.0,0.0,0.9834720937403637,0.9763182238667899,0.9979165378696434,0.9990216679488575
test/02958343/1399eab8ad7262eb7f3efc94c2d31dc5/h02/d0001/9048c47a8c83,02958343/1399eab8ad7262eb7f3efc94c2d31dc5,2,"[21, 37]",0.013941767625510693,0.012197130359709263,0.024943114121535746,0.013558386457478856,0.9425223558433549,0.9734813444341658,0.9951947862967166,0.9969096608306288
